subjID,trialNum,uniqueID,trialType,numInSequence,numCorrect,ITI,Total Trial Duration,Correct Sequence,Response Sequence,Accuracy
100,9,9,color,6,6,1.5,16.3543644,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",1
100,10,10,color,7,7,1.5,18.8493728,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",1
100,11,14,color,7,7,1.5,18.6541538,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Circle']",1
100,12,7,color,6,6,1.5,17.9294399,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
100,13,10,color,6,6,1.5,17.5433,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",1
100,14,12,color,7,7,1.5,20.3198375,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']",1
100,15,5,color,6,6,1.5,17.8092238,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Diamond']",1
100,16,1,color,5,5,1.5,14.9650418,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
100,17,11,color,7,6,1.5,19.0646681,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",0.857142857
100,18,2,color,5,5,1.5,15.1881304,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",1
100,1,8,random,6,6,1.5,17.477936,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']",1
100,2,7,random,6,6,1.5,17.4831292,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']",1
100,3,2,random,5,5,1.5,14.7819884,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
100,4,6,random,6,6,1.5,18.0073034,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",1
100,5,14,random,7,7,1.5,19.1923684,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",1
100,6,1,random,5,5,1.5,15.5287919,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
100,7,13,random,7,7,1.5,23.8024775,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",1
100,8,5,random,6,6,1.5,18.4936233,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']",1
100,9,5,random,5,5,1.5,14.2915957,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",1
100,10,11,random,7,7,1.5,19.7964455,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Circle']",1
100,11,6,random,5,5,1.5,13.676055,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",1
100,12,9,random,6,6,1.5,16.9520503,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",1
100,13,10,random,6,6,1.5,17.7707433,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
100,14,4,random,5,5,1.5,15.2057013,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']",1
100,15,3,random,5,5,1.5,15.8110443,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
100,16,10,random,7,7,1.5,19.3436444,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']",1
100,17,9,random,7,7,1.5,18.012859,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
100,18,12,random,7,7,1.5,18.4101751,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
101,1,9,space,6,6,1.5,19.42868,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",1
101,2,2,space,5,5,1.5,15.1924753,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",1
101,3,5,space,5,5,1.5,14.9901774,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']",1
101,4,7,space,6,6,1.5,16.8148635,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']",1
101,5,11,space,7,6,1.5,21.7920242,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.857142857
101,6,10,space,6,6,1.5,21.1123004,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",1
101,7,5,space,6,6,1.5,16.4612993,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']",1
101,8,9,space,7,4,1.5,22.8798074,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Pentagon']",0.571428571
101,9,4,space,5,5,1.5,15.1421079,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
101,10,6,space,5,1,1.5,16.9886665,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']",0.2
101,11,6,space,6,6,1.5,17.5413893,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
101,12,8,space,6,6,1.5,17.248921,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Circle']",1
101,13,1,space,5,5,1.5,13.9804816,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
101,14,12,space,7,7,1.5,19.2483847,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']",1
101,15,13,space,7,5,1.5,21.8691887,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",0.714285714
101,16,14,space,7,7,1.5,18.5624599,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
101,17,3,space,5,5,1.5,13.6091153,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
101,18,10,space,7,1,1.5,18.9232601,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Circle']",0.142857143
101,1,2,random,5,5,1.5,15.2095219,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",1
101,2,3,random,5,5,1.5,14.2871528,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']",1
101,3,10,random,6,6,1.5,16.0397608,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
101,4,7,random,6,2,1.5,18.0692634,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",0.333333333
101,5,9,random,7,3,1.5,20.9182121,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Circle']",0.428571429
101,6,6,random,5,5,1.5,14.8469533,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",1
101,7,14,random,7,3,1.5,18.5781997,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",0.428571429
101,8,9,random,6,6,1.5,17.1166726,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']",1
101,9,6,random,6,6,1.5,16.6253993,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
101,10,13,random,7,2,1.5,18.5939347,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.285714286
101,11,12,random,7,7,1.5,18.6312923,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
101,12,1,random,5,5,1.5,14.5834994,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
101,13,5,random,6,6,1.5,18.0453914,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']",1
101,14,8,random,6,6,1.5,16.7621496,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
101,15,4,random,5,5,1.5,14.7914281,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']",1
101,16,11,random,7,4,1.5,19.96336,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']",0.571428571
101,17,5,random,5,5,1.5,14.9629745,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']",1
101,18,10,random,7,6,1.5,18.1843012,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",0.857142857
101,1,5,color,5,5,1.5,14.7709226,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']",1
101,2,10,color,6,6,1.5,15.8676432,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",1
101,3,6,color,6,6,1.5,16.0316615,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']",1
101,4,11,color,7,2,1.5,18.3195735,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Circle', 'Diamond']",0.285714286
101,5,14,color,7,6,1.5,18.6222087,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Circle']",0.857142857
101,6,12,color,7,3,1.5,21.5564936,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",0.428571429
101,7,8,color,6,4,1.5,15.983918,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",0.666666667
101,8,2,color,5,5,1.5,14.4173051,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",1
101,9,7,color,6,6,1.5,15.826151,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
101,10,1,color,5,5,1.5,15.3633662,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",1
101,11,9,color,7,3,1.5,19.268704,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']",0.428571429
101,12,5,color,6,4,1.5,17.3434385,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",0.666666667
101,13,10,color,7,5,1.5,21.6486544,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Diamond', 'Circle']",0.714285714
101,14,13,color,7,5,1.5,19.2779487,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']",0.714285714
101,15,3,color,5,5,1.5,14.8219105,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
101,16,4,color,5,4,1.5,16.4050095,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']",0.8
101,17,6,color,5,5,1.5,14.8086534,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
101,18,9,color,6,6,1.5,16.9411205,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']",1
102,1,11,color,7,7,1.5,24.6215296,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",1
102,2,9,color,7,7,1.5,22.3464823,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
102,3,10,color,6,0,1.5,19.453532,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",0
102,4,4,color,5,3,1.5,16.4718946,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']",0.6
102,5,12,color,7,7,1.5,26.2435204,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond', 'Pentagon']",1
102,6,13,color,7,7,1.5,21.9113453,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
102,7,8,color,6,4,1.5,18.0349213,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",0.666666667
102,8,1,color,5,3,1.5,16.8053382,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle']",0.6
102,9,5,color,5,2,1.5,15.4518448,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.4
102,10,2,color,5,5,1.5,15.1929307,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
102,11,6,color,5,3,1.5,19.6074532,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",0.6
102,12,10,color,7,5,1.5,20.4734522,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Circle']",0.714285714
102,13,9,color,6,2,1.5,18.708335,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",0.333333333
102,14,7,color,6,4,1.5,18.754529,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Diamond']",0.666666667
102,15,6,color,6,6,1.5,18.5756372,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
102,16,3,color,5,2,1.5,16.803244,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle']",0.4
102,17,14,color,7,7,1.5,19.7473559,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle', 'Circle']",1
102,18,5,color,6,4,1.5,17.2883654,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",0.666666667
