condition,participant,block,repsonse,rotation,Target 1 X,Target 1 Z,Target 2 X,Target 2 Z,Target 3 X,Target 3 Z,Response 1 X,Response 1 Z,Response 2 X,Response 2 Z,Response 3 X,Response 3 Z
1,1,2,2,37.7353878027,0.575486441212,0.0946155622152,-0.112752483912,-0.517829233515,0.479195411836,0.590376270395,0.241936519742,0.116773456335,0.0754359662533,0.589089214802,-0.432778328657,0.102880612016
1,1,2,2,96.2533090715,-0.267438887199,0.763711928373,0.994353747504,0.058975871102,-0.463399200318,-1.0880968226,0.266839116812,0.868723034859,0.628202438354,-0.240693598986,-0.49588611722,0.376535177231
1,1,2,2,-61.4830765087,0.568293496424,0.759905907787,0.79034410551,0.243558208912,0.541488266179,-0.294143888137,0.788240551949,0.954317867756,0.926367044449,0.54211473465,0.749258339405,0.298182368279
1,1,2,2,104.835002572,0.129132186387,-1.16568205116,-0.972701277047,-0.564485459299,-0.321735189766,1.02524304368,-0.243682995439,-0.347504496574,0.328023612499,0.246940389276,-0.547866463661,0.721923470497
1,1,2,2,144.844075654,-0.421609778874,-0.690675239711,0.336747249231,1.0449636681,-1.03035251371,0.373032404969,0.469614058733,0.324683248997,0.0836028009653,1.46991181374,-0.966039299965,0.0139761837199
1,1,2,2,-15.009016485,0.228445154915,0.62671477984,-0.791005336566,-0.214433696004,0.207390632665,-0.712235907505,0.443846821785,0.977577924728,-0.544712245464,0.156777411699,0.405653685331,-0.251503407955
1,1,2,2,-121.255040681,0.168604905655,-1.21274321238,-0.686885273597,-0.197221148213,0.401139973488,-0.0576898928677,0.588368713856,-1.01509523392,1.23554742336,-0.717083573341,0.348215937614,-0.257236540318
1,1,2,2,-14.9400171877,-0.618171423903,-0.99499025832,0.445879190477,-0.893826926937,0.14100463144,0.705129780746,-0.574503481388,-0.982348561287,0.553101122379,-0.558179736137,-0.0333104431629,1.15409004688
1,1,2,2,87.1800225113,0.194853667363,0.72793380918,-0.710818676844,-0.620489096453,-1.16672896833,0.276159504718,0.359691172838,1.14648747444,-0.924553215504,0.172303169966,-0.706151008606,1.48966002464
1,1,2,2,120.096015375,-0.832578791516,-0.760611294744,0.911155199062,-0.442578385841,0.138596240274,-0.62403821613,-1.36568629742,-0.292698085308,1.06338870525,-0.233803793788,-0.279279887676,-0.314575135708
1,1,2,2,60.8717560077,0.197831169617,0.227244578309,-0.198438193486,0.352079852892,-0.712745829268,-0.713875133681,0.395293921232,0.153009042144,-0.149986237288,0.155906647444,-1.06314229965,0.157631501555
1,1,2,2,-158.175779833,-0.597275009594,0.895864132497,-0.344817080654,0.888181910416,-0.236329164261,0.321212428366,-0.525121808052,1.52983880043,-0.241559505463,1.54058527946,0.0986608192325,1.09028565884
1,1,3,1,30.5835978299,-0.595844780804,0.47241038826,0.279377473382,-0.801252704413,1.01035579338,0.0542944535855,0.545345783234,0.446100503206,0.35201472044,-0.325341820717,0.841979503632,0.0182880405337
1,1,3,1,-7.30487559905,-0.0191874900534,1.23605627768,-0.532563201476,0.230222715217,-0.727228880256,-0.98127784193,0.0822220295668,1.2865229845,-0.509067773819,0.257513463497,-0.609690010548,-0.344732344151
1,1,3,1,-48.9738230236,0.812851803853,-0.133532858246,0.557765663125,-1.02053270873,-0.703215994762,0.679105270457,0.952398717403,-0.23372399807,0.453746199608,-0.6878875494,-0.570488631725,1.07231843472
1,1,3,1,-146.632595766,0.777360699998,-0.0424843211566,-0.697797057707,-0.613095059587,0.862670435134,0.0254961262305,0.662732481956,-0.389043271542,0.234469220042,0.683471441269,-0.545810818672,0.0189970079809
1,1,3,1,106.214417323,0.67777878191,-0.421121550113,0.464821530603,0.307979745601,0.791406033809,-0.00824403089803,0.544132590294,0.0468824990094,0.824444055557,0.580396771431,0.296731472015,0.706808507442
1,1,3,1,22.4253668906,-0.047207640961,-0.322373070278,0.153722686879,-0.939149127786,-0.263406170989,-0.744569638804,-0.102378636599,-0.0437482409179,0.252217203379,-0.326823085546,-0.283253073692,-0.297877013683
1,1,3,1,-158.065741548,-0.736622581486,0.843607206773,-1.16962146978,0.312870872777,0.157693715127,-0.82512492491,-0.563850581646,1.12279331684,-0.934540212154,0.613496899605,0.270482987165,0.746643722057
1,1,3,1,-70.1066495486,0.15092309293,-0.73839703832,-0.395536700784,-0.713079405037,-0.787318937614,-0.782948516503,0.675162911415,-0.909466803074,0.0851261913776,-0.589149534702,-0.27613478899,-0.769344091415
1,1,3,1,-114.918046576,0.516026717778,0.407935523235,-0.0690021657553,0.38855440137,-0.633612121387,-0.714391586405,0.657402455807,0.889899075031,0.128526046872,0.846483826637,-0.274991571903,0.509767115116
1,1,3,1,113.192768884,0.269687239254,0.756828232299,-0.622863414769,-0.963453610207,0.918613107698,-0.560980049196,0.294814318419,0.642998576164,0.737668216228,-0.095518425107,-0.274863511324,-0.08617503196
1,1,3,1,-87.5705724234,1.06715699717,-0.373084253706,1.11054810331,0.0940979344403,0.332993700748,0.99230600826,1.14594423771,0.156372338533,1.11785531044,0.791147232056,0.295980900526,1.38850259781
1,1,3,1,-107.187363486,-0.160601014699,0.402305907783,-0.468482304683,0.963921874584,0.318933306188,-0.812930424846,-0.0255538634956,0.51151663065,-0.58223003149,1.51657426357,0.454849094152,0.0578929372132
1,1,4,2,92.8976636006,0.897306627941,0.238177241252,0.120734053415,0.464036712742,1.07857999953,0.156456695608,0.679132640362,0.34216889739,1.00846135616,0.59758079052,0.169599920511,1.13245654106
1,1,4,2,96.8081537277,1.06600051821,0.0541064704443,0.325288895961,-1.10980888245,0.738976420162,0.883564813207,0.905678093433,0.220640942454,-0.491513460875,-0.309499323368,0.213370636106,1.45902633667
1,1,4,2,-162.54145845,-0.495879735109,0.119789718808,-0.232538742655,-0.127132992093,-0.492475313294,-0.517325129037,-0.713309168816,-0.0501825921237,-0.718867063522,0.570202946663,-0.334596097469,0.273368269205
1,1,4,2,8.25772214484,0.134279391217,-0.740012960716,-0.31987482028,0.917773111151,0.844965549048,-0.394386074894,-0.068838737905,-0.766719818115,-0.491779208183,0.938712358475,0.423092186451,0.181416645646
1,1,4,2,83.2084089428,-1.14974520217,0.422122975909,-0.0679583848207,0.31200011032,-0.774463457656,0.378565561534,-1.28245770931,0.152794241905,0.140379443765,0.362929403782,-1.0479363203,0.658671498299
1,1,4,2,66.8551577436,-1.10136684691,-0.498505894222,-0.84112493477,0.287168275392,0.234445289834,-0.380796039563,-1.27148890495,-0.393452346325,-0.952393949032,0.838145673275,0.0263613890857,-0.311764121056
1,1,4,2,-109.762106856,-0.206264686329,-1.10699069808,1.1974709129,0.156090905425,-0.880230658086,0.619111493948,0.0347144193947,-0.539379417896,1.16281282902,1.07922053337,-0.726153731346,1.33751177788
1,1,4,2,-79.7892258676,0.330949940811,0.800235157059,-1.03758227179,0.133742364375,-0.144956207097,-0.993809875684,0.634913861752,1.19560754299,-1.14050292969,0.24937838316,0.168047204614,-0.783612728119
1,1,4,2,43.642818383,0.897423585942,0.387901443011,0.469373670995,0.555203559614,0.180723944499,-0.701306055564,0.789116621017,0.675487339497,0.448469340801,0.951743841171,-0.253981649876,0.0524624548852
1,1,4,2,-40.7113130552,0.0536251508181,0.958070945311,-0.390454739852,1.07175101104,-0.438823248415,-1.0188130962,0.128421425819,1.17264378071,-0.355187594891,1.07128036022,-0.151860699058,-0.908769607544
1,1,4,2,-116.831771719,-0.256497997743,0.128383104624,1.22016233618,-0.129821071914,-0.182074922265,-0.0811608490747,0.613608777523,0.19293166697,-0.700101673603,0.087731949985,1.07467973232,0.154253587127
1,1,4,2,-158.40996633,-0.0447394354034,0.497974307875,0.0920180424966,-0.960285744249,0.780520608982,-0.498554488899,0.0869498550892,0.94216388464,-0.0166413355619,-0.0144136892632,-0.858317613602,0.439525216818
1,2,1,1,-20.8603939096,-0.917529741867,-0.711256680612,-0.446502864767,0.756363658966,-0.291194114314,-0.377565090112,-1.01114177704,0.293939113617,-0.260238915682,1.16396141052,-0.161250591278,0.258975803852
1,2,1,1,25.0349167693,-0.22129824769,-0.784347460182,-0.251821934005,-0.585447618941,0.801341348887,0.262982836357,-0.253285259008,-0.567451059818,-0.249863743782,-0.220808014274,0.550474047661,0.53920096159
1,2,1,1,120.862541933,0.0263078192964,-0.821438155728,-0.452120692161,0.819480700072,0.321501242462,-1.18010412418,-0.320236861706,-0.757911324501,-0.714630484581,0.937072515488,0.0142350811511,-0.512998998165
1,2,1,1,-30.2103129513,-0.690733947035,-0.547376550809,-0.324452906467,-0.724572599753,-1.23714037416,-0.0564682394131,-0.927253782749,-0.138661786914,-0.508718669415,-0.15168325603,-1.0342195034,0.931430339813
1,2,1,1,-106.631403742,-0.767099101763,0.269989857211,0.0278941031074,-0.926731703609,-0.566158788152,0.896533066512,-0.888509273529,0.425549775362,-0.581211805344,0.967319905758,0.455309480429,-0.0640182569623
1,2,1,1,-24.8927360174,-1.14047633513,0.342743927372,-0.31385736727,0.735394517815,-0.559770981036,0.0965217820315,-1.00128018856,0.380772769451,-0.159816145897,0.731505811214,-0.27702409029,-0.149894252419
1,2,1,1,-94.3073252558,-0.275812922091,-0.0686604743575,-0.444229917694,1.138860536,-0.412218644105,0.844813336817,-0.4819021523,-0.240425094962,-0.65929454565,1.24079060555,-0.613819956779,0.796734273434
1,2,1,1,-95.7299086428,0.603234760309,-0.317131459621,-0.159376022984,-0.917426181659,0.474651706983,-0.271271833049,0.674679815769,0.068646594882,-0.262532174587,-0.704450786114,0.675310254097,-0.370786845684
1,2,1,1,-169.562138711,0.716810341165,-0.33781272411,-0.507282621089,1.12670748089,-0.736307710353,-0.388609140055,0.929319739342,-0.207652211189,-0.800823330879,0.932093977928,0.514628052711,-0.542017459869
1,2,1,1,43.8286087105,0.85315194385,0.802745042927,0.932695041337,-0.662250908231,-0.00902105684809,0.485663376763,0.781044244766,0.735279023647,0.761121928692,-0.388795375824,-0.209134086967,0.41619759798
1,2,1,1,59.3461618349,-0.0186102954057,0.873471886671,0.702827251709,0.191006389799,0.720977970155,-0.632145226531,0.485461503267,0.946145057678,0.925552666187,0.00529335997999,0.926115453243,-0.642113626003
1,2,1,1,-168.249903829,0.670880591625,-0.325718496571,-0.450398285833,-0.274865727385,-0.451029733556,-1.12002926393,0.570302307606,0.259819447994,0.637266874313,-0.648914813995,-0.258299320936,-0.621920287609
1,2,2,2,-77.429548906,-0.681927966083,0.762574849632,0.727579789424,-0.0291916264521,-0.645086117468,-0.370360817494,-0.595049619675,0.926707923412,0.958226621151,0.16938637197,-0.568327665329,-0.252112269402
1,2,2,2,-154.621026204,-1.10746451991,0.374330206651,0.915699173507,0.599067518569,0.159089812466,-0.649265441051,-1.04498910904,0.992287874222,1.06414270401,1.02244400978,0.213904112577,-0.157860949636
1,2,2,2,-172.017859717,-0.279454864326,-0.68324335532,0.679960775083,0.968228584517,-0.728152532105,0.131425070276,-0.656494259834,-0.0986143425107,0.860687553883,1.11307954788,-0.752362251282,0.605534434319
1,2,2,2,-17.2684593271,-0.918335785184,0.623849220916,0.768899017414,0.562446804928,0.232457156504,0.31109102688,-0.97107064724,0.974583923817,0.822234511375,0.83155798912,0.420137524605,0.22896245122
1,2,2,2,55.7371815509,-0.0591112219808,0.245810568946,-0.110160470743,0.839098931532,0.0828718896007,-0.856256998791,-0.121219694614,0.447906881571,-0.0827553272247,0.99710971117,0.0176244042814,-0.136334121227
1,2,2,2,-38.848171596,-0.554694817495,-0.809839605721,-0.421018611287,-0.0186039137006,0.229594035502,0.610364172626,-0.718018174171,-0.436199456453,-0.584252893925,0.217997223139,0.408750593662,1.03594040871
1,2,2,2,158.590815125,0.237186546376,-0.481045722715,-1.04963060105,0.0834964170727,0.872237413184,0.601841754448,-0.0372235924006,-0.360407859087,-0.639569342136,0.544975757599,0.651693344116,1.02501559258
1,2,2,2,66.1327218833,1.11012190807,0.128216791786,0.00954020596599,-0.387857006724,-0.724273489589,-0.17507001169,1.00556230545,0.118151433766,0.109508894384,-0.355342179537,-0.82717269659,0.117915511131
1,2,2,2,100.054144151,1.0914535668,0.251250441294,-0.843059708058,0.902229070869,-0.167646277802,-0.612621315348,0.759771645069,0.403810232878,-1.22102117538,1.26683318615,-0.190258786082,-0.217310845852
1,2,2,2,-167.32249536,0.522129642719,-0.807927854389,-0.0893100605774,0.784883473326,-0.959835936542,-0.547539767392,0.0577197186649,-0.909421086311,0.658339202404,0.592074036598,-0.438582062721,0.732466816902
1,2,2,2,-16.0898748578,-1.01847260718,0.0891559114723,0.0209690193922,0.599164260589,-1.10700399668,-0.279236516045,-0.902052760124,0.278733044863,0.0840402692556,0.82820379734,-1.06955099106,-0.0279055070132
1,2,2,2,-163.390742568,-0.104461297121,-0.167505678219,-0.0694082842672,-0.948599189907,-0.212152918514,0.17724494617,-0.00867306347936,0.0977407321334,-0.0311667621136,-0.415708482265,-0.490915298462,0.844060659409
1,2,3,1,-66.0061323621,-0.267469162057,-1.01325744363,-0.0221761696524,0.512009088441,0.686663350557,0.529195747413,-0.535218954086,-0.966331481934,-0.227118089795,0.808141410351,0.364727199078,0.755815327168
1,2,3,1,-25.227563524,0.592504185679,-1.06880772461,-0.91661167343,0.577429202982,1.17698544489,-0.0284874477366,0.783964335918,-1.14982140064,-0.867440342903,0.773648500443,1.1395983696,-0.103225275874
1,2,3,1,-84.5866368419,0.333852294779,-0.0625615882277,-0.48506293749,0.550072184773,-0.205813898555,0.618283073886,0.457305252552,-0.10224147886,-0.509454071522,0.695533692837,-0.285093843937,0.689653933048
1,2,3,1,-95.7411326269,0.47393192971,0.978138887216,0.272349884478,0.629208080132,-0.388316033605,0.209727372175,1.02927947044,0.973912358284,0.6037992239,0.517336010933,-0.444617629051,0.118583314121
1,2,3,1,-3.21321531075,-0.647968912655,-0.811102411939,-0.563740909717,0.740941856591,0.432375283104,-0.182428828995,-0.499100625515,-1.00601494312,-0.556564986706,0.441414445639,0.830103456974,-0.150423794985
1,2,3,1,93.1788180718,0.767634108545,0.758945624701,-0.406080694273,-0.0749704721459,0.440869844381,0.106200790462,0.691651523113,0.661246240139,-0.647018909454,-0.24730168283,0.0756220147014,-0.598988592625
1,2,3,1,-43.3285839883,0.360264178184,-0.481167572283,0.00836528286723,-1.20250485813,0.0726864950288,0.429282371981,0.487378567457,-0.205611601472,-0.179454907775,-1.22453570366,-0.263084858656,0.240139469504
1,2,3,1,-3.09987671815,-0.747233824388,-0.584312871524,0.584760772205,-0.617572467485,-0.302256774778,1.14806145758,-0.909933030605,-0.46578887105,0.982674658298,-0.49265652895,-0.767443954945,1.03996062279
1,2,3,1,-153.702701473,0.270209636137,-0.933576254498,-0.922071939025,0.0522770477253,-0.76719328654,-0.488165952426,0.561711966991,-0.639354765415,-0.751395523548,0.407234817743,-0.506599903107,-0.087329082191
1,2,3,1,111.684940726,-0.0123634736695,0.644337101111,-0.172011088832,0.0856829688918,-0.148859668148,1.08063853665,0.0768973827362,0.48395344615,-0.369741946459,-0.102828472853,0.186834514141,1.34636986256
1,2,3,1,103.586152707,-0.0921505950875,0.332827687484,-0.489903849074,-1.14817526612,0.835547014146,-0.317510431808,-0.011478501372,0.507578313351,-0.661534547806,-0.217536136508,0.0322554148734,-0.808358609676
1,2,3,1,-128.977604922,0.782015248887,0.605637747258,0.166382077059,0.91435504944,0.138677366086,-0.406058337967,0.957965552807,0.805283606052,-0.0179278161377,0.478747993708,0.0897717922926,-0.454310715199
1,2,4,2,-174.918051945,0.95429550795,0.16931903011,0.149757563227,-0.089995948854,-0.0237031793619,0.0843365709803,1.06921756268,0.503930747509,0.31323826313,-0.0796469971538,0.555686712265,0.668617427349
1,2,4,2,113.761863353,0.304106899177,1.15281846039,0.567051382538,0.0570526148272,-0.279900363083,-0.0260553500984,-0.232011511922,1.01101338863,0.641043484211,0.127700865269,-0.086498260498,0.049017008394
1,2,4,2,-43.9344884804,0.219196064239,-0.729121150025,-0.177142790362,0.927802310009,0.569565875344,-0.220947707379,0.535104036331,-0.859377264977,-0.671397268772,1.12527084351,0.484905123711,-0.214278772473
1,2,4,2,-52.8571735255,-0.4629148139,0.170268796106,0.196313729706,-0.093360986874,0.752853567228,-0.311764621312,-0.568275272846,0.271882653236,0.397913753986,0.0866787284613,-0.446729063988,-0.786917030811
1,2,4,2,7.66324655451,0.663491859739,0.18313497915,-0.262188780056,0.553671547926,0.891479824263,0.369991272692,0.743728101254,-0.0557869598269,-0.507017314434,0.371917366982,0.881091117859,0.28575488925
1,2,4,2,-12.1574469557,-0.361384391045,0.0755991155796,-0.42515590956,0.592903422537,-0.4263535197,0.903859079788,-0.460926026106,0.145505771041,-0.484901845455,0.656482219696,-0.170777618885,0.565466284752
1,2,4,2,101.398828109,0.378960436082,0.816281824137,-0.556850095214,-0.429418999225,-1.06503152975,-0.0689866080231,0.591396331787,0.896638333797,-0.983604192734,-1.1316485405,-0.951549947262,0.292712926865
1,2,4,2,-31.0635682384,-0.809881093097,-0.357209135062,-0.263881878488,-0.156697579619,-0.0490632612874,-0.0731611548709,-1.10468101501,-0.182788014412,-0.702496409416,0.269977152348,-0.473795801401,0.354053586721
1,2,4,2,-148.932821718,0.223785620459,-0.156579255265,1.20256266405,0.0793428779655,-0.503887452083,-0.84599360697,-0.227133467793,-0.358378976583,-1.03712141514,-0.0478614754975,-0.225251585245,0.41641074419
1,2,4,2,106.809224907,0.267441151575,0.798822221055,0.198642655638,-0.333099503778,-0.785425228982,0.503342264075,0.812258541584,0.895477116108,0.0116795636714,-0.232064157724,-0.873896956444,0.870826780796
1,2,4,2,97.875859785,-0.527425000649,-1.00442109502,-0.803011946709,0.747123807491,0.894491404855,0.509111683715,-1.02044630051,-1.12168002129,-0.971715331078,0.876671075821,0.888585329056,0.860355436802
1,2,4,2,81.2475168878,1.00909942781,-0.219636855461,-0.513787071854,-0.923971545366,-1.00903284689,-0.147760126098,1.00385451317,-0.0168180596083,-0.795139670372,-0.55817502737,-1.11462044716,0.438437819481
1,3,1,2,-145.81749958,-0.179434939836,1.11104646869,0.277291109016,1.12790222807,0.291595189517,-1.12177636014,-0.320419281721,1.73170018196,0.0179999656975,1.49553883076,-0.523232996464,-0.557331860065
1,3,1,2,-89.4256373388,-0.0964734083948,-0.778663885801,-0.919795178923,-0.592329460881,0.409604864849,0.444695470364,-0.427018940449,-1.39654445648,-1.10338032246,-1.01810276508,0.561851978302,0.430581122637
1,3,1,2,151.599219976,-0.202909122506,-1.07852045532,-0.608197531582,0.189955000682,0.0517695431282,0.131796985087,-0.437379598618,-0.991174519062,-0.715881884098,-0.427694022655,0.207118853927,0.333463400602
1,3,1,2,99.0574253496,0.253237779167,0.748582761899,0.046963046155,-0.176968791412,-0.463984698838,0.787904531671,0.613467216492,0.892405450344,0.0718363374472,0.131402984262,-0.0957763418555,0.972592115402
1,3,1,2,-33.518644081,0.836073568876,0.380267675237,-0.798832140778,-0.857756810226,-0.765937412615,-0.100283207633,0.565709769726,0.746909677982,-0.754218399525,-0.45782533288,-0.699895501137,0.57404255867
1,3,1,2,25.9459140318,0.750096954899,0.119728031964,-0.853356161759,0.762570223111,0.0979167714608,0.0448831587477,1.29327011108,0.453528702259,-1.16985690594,1.14217448235,-0.128777116537,0.374482989311
1,3,1,2,120.763841831,0.952146571042,0.517482964921,0.765159347642,0.883196715836,0.734173073466,-0.850357334284,1.07108998299,0.951092541218,0.463843822479,0.848429858685,0.899325370789,-0.0487766936421
1,3,1,2,-115.525171286,-0.671313691026,0.207093929875,0.714855212857,-0.956547494233,-0.957956942873,0.0301484281991,-0.92627620697,1.18755435944,0.251572906971,0.912510991096,-1.12296700478,0.727384150028
1,3,1,2,-133.012117183,0.340631973093,-0.771955626108,-0.508956503815,-0.812778005655,0.843979440243,0.0684158222318,0.299846738577,-0.870394051075,-0.174803003669,0.135465309024,-0.719044268131,-1.02361166477
1,3,1,2,76.7955888735,-0.896951996875,0.0508432467171,1.07558899893,0.532675399315,0.956386371898,-0.347049239508,-0.31939086318,-0.544337213039,1.09016501904,0.470406293869,0.57582628727,-0.664452195168
1,3,1,2,-47.7327475645,-0.389403650893,1.04135565511,1.00297760425,0.025956188496,-0.247694621442,0.921937981186,-0.32124760747,1.17265462875,1.54310584068,0.655029416084,-0.202707499266,1.24667847157
1,3,1,2,-27.6354590706,1.08358999475,0.386249063725,1.0185268198,-0.366524586751,0.845731159942,-0.737522011462,1.31892549992,0.606123209,1.18615043163,0.0661441907287,0.826190829277,-0.551232874393
1,3,2,1,-51.842377784,0.575324307457,0.120592555016,0.768004321001,0.511301866586,0.533986631294,-0.786526282934,0.887959480286,0.628100037575,1.3759983778,1.00542008877,0.346134722233,-0.634317338467
1,3,2,1,-129.209701126,-0.823328911936,-0.254273979791,0.294327912236,-0.196865658408,-0.252957403148,-0.00843543822135,-0.861698448658,-0.216353431344,0.274087578058,-0.244911387563,-0.0499902442098,-1.17399668694
1,3,2,1,79.3723633879,0.297699838171,0.456725342481,0.32305789411,-0.721687134663,0.57875609282,-0.489390247276,0.920587062836,0.461438685656,0.184589117765,0.480138421059,0.547259151936,-0.12944278121
1,3,2,1,161.673904891,-1.06957163311,-0.514597781211,1.0821618632,-0.249290668505,0.157186117681,1.09936544108,-1.295170784,0.0296911858022,1.53223013878,-0.189916849136,-0.144196182489,1.47850430012
1,3,2,1,144.978460854,1.11996356987,-0.240589440063,-0.176157342848,1.22416211808,-0.813656214585,0.609477591292,1.43392348289,0.325074523687,-0.535094022751,1.58149516582,-1.04452776909,0.810146152973
1,3,2,1,138.294816463,1.15463964647,0.110115573388,-0.233596785629,-0.700173752103,-0.143095709067,0.69698599349,1.39264261723,0.222365096211,-0.303303182125,1.57585835457,-0.391652852297,-0.770106554031
1,3,2,1,12.9487584192,1.20275991182,0.0665195343467,1.09497615074,0.204687153845,0.684276498143,0.63727992538,1.31023490429,0.443349897861,0.645655691624,0.664319694042,0.325556129217,-1.07151544094
1,3,2,1,124.959231049,-0.404631911069,0.810388589066,1.08248294745,-0.0370371909327,0.389370073406,-0.735129729784,0.555129766464,1.43739175797,1.3369808197,0.527517020702,0.723107874393,-0.0984947085381
1,3,2,1,9.81894477506,0.260909650519,0.392265277327,0.516120279257,0.816672259878,0.411339860269,0.27158093592,0.521955251694,0.854473531246,0.907464206219,1.08253586292,0.489620953798,0.722746253014
1,3,2,1,161.656547839,-0.384552580849,0.120937672733,0.86481099186,0.614086212136,-0.736867023559,0.881406131266,-1.1351017952,0.290380179882,1.1424895525,0.520034849644,-0.793388485909,1.4024283886
1,3,2,1,54.3558168171,1.10310748015,-0.162703340418,-0.223223521344,0.529942780163,-0.226552389331,-0.741655166016,0.992186367512,0.514938473701,-0.297044485807,1.09837496281,-0.363844424486,-0.454655349255
1,3,2,1,-89.4235418545,0.304643356101,-0.0509638508963,0.220696072443,1.15687563723,0.0640258857323,0.0686493048896,0.506760895252,0.506388366222,0.8267583251,1.61327159405,-0.337619036436,0.703999876976
1,3,3,2,87.679532432,-0.404584865169,0.157905307196,0.67640154088,0.506173688566,0.55485525922,-0.634040077735,-0.0359427817166,0.684192419052,0.913293540478,0.639401435852,0.195698395371,-0.172890976071
1,3,3,2,39.9169823531,-0.653208551928,-0.976743217809,-0.0129663398091,1.1199179326,0.0976704135361,-0.9777125671,-0.746489167213,-0.461579501629,0.283870607615,1.29979562759,0.202035814524,-0.822666287422
1,3,3,2,-20.5611953565,-0.627918783507,0.183797119941,-0.715552311547,-0.281671366506,0.0559781870899,-1.0092316591,-0.854195475578,0.396175116301,-0.882723391056,-0.0873294919729,-0.0309116039425,-0.712643623352
1,3,3,2,86.0792263103,0.855166663578,-0.238281694896,0.203881183269,0.65520494101,-0.513105610614,0.825774328841,0.780836164951,0.622414708138,0.24346370995,-0.395366489887,0.0380559526384,0.709793925285
1,3,3,2,9.09036530556,-0.367089554858,0.0322553729097,0.656461213968,0.642582453275,0.23094387144,-0.104126303096,-0.423864722252,0.320151478052,0.513796448708,0.623869538307,0.166725024581,-0.309456467628
1,3,3,2,177.847634666,-0.173719873108,-0.0640020306168,0.513557649281,-0.181159852936,0.2145587687,1.13429233416,-0.762290418148,0.236952528358,0.199977830052,0.225917652249,-0.0445552021265,1.4914355278
1,3,3,2,-175.114604313,0.835478431933,0.749071353282,0.766814378221,-0.304204784017,-1.06084087364,-0.0320089840691,0.91424703598,1.41784203053,0.885612905025,0.551454722881,-1.31284582615,0.704250454903
1,3,3,2,97.7468619879,-0.555633727293,-0.0708467898082,0.878272533306,-0.654091789053,-0.695030528047,0.992044024045,-1.01085042953,0.42192158103,-0.541830718517,-0.698541104794,0.112620264292,0.340475350618
1,3,3,2,-102.840843036,0.0872809761124,0.977841225953,0.278441362006,-1.00448901035,0.375055030119,0.530552585012,0.304040163755,1.45723009109,-0.123506605625,-0.499935925007,0.856192648411,1.3357155323
1,3,3,2,-40.4292936627,-0.772849904472,-0.561488876901,0.0567201643981,-1.04369441915,-0.622059140564,-0.83477592929,-0.751108169556,-0.261724561453,0.290146142244,-0.867644608021,-0.789824843407,-0.382499158382
