1	1	2	24	1	1495	2	0	4	2	4a
1	1	3	31	3	4379	2	0	1	3	4c
1	1	4	36	4	1388	1	0	6	3	3d
1	1	5	33	4	1501	2	0	3	3	4d
1	1	6	31	4	2556	2	0	1	3	4d
1	1	7	34	3	2636	2	0	4	3	4c
1	1	8	22	4	1820	2	0	2	2	4d
1	1	9	42	4	1947	2	0	2	4	4d
1	1	10	82	2	2411	1	0	2	8	2b
1	1	11	78	2	1308	1	0	8	7	1b
1	1	12	27	4	1117	1	0	7	2	3d
1	1	13	87	4	1036	1	0	7	8	1d
1	1	14	33	3	1692	2	0	3	3	4c
1	1	15	68	4	1180	1	0	8	6	1d
1	1	16	36	2	796	1	0	6	3	3b
1	1	17	69	2	604	1	0	9	6	1b
1	1	18	71	3	651	1	0	1	7	2c
1	1	19	11	4	2235	2	0	1	1	4d
1	1	20	62	1	715	1	0	2	6	2a
1	1	21	33	2	2604	2	0	3	3	4b
1	1	22	97	2	1101	1	0	7	9	1b
1	1	23	18	1	716	1	0	8	1	3a
1	1	24	43	2	1466	2	0	3	4	4b
1	1	25	78	4	1516	1	0	8	7	1d
1	1	26	26	4	987	1	0	6	2	3d
1	1	27	88	2	763	1	0	8	8	1b
1	1	28	63	3	603	1	0	3	6	2c
1	1	29	11	1	555	2	0	1	1	4a
1	1	30	89	1	587	1	0	9	8	1a
1	1	31	34	4	1676	2	0	4	3	4d
1	1	32	32	3	1484	2	0	2	3	4c
1	1	33	44	4	1405	2	0	4	4	4d
1	1	34	31	1	716	2	0	1	3	4a
1	1	35	33	1	620	2	0	3	3	4a
1	1	36	13	1	939	2	0	3	1	4a
1	1	37	22	3	1163	2	0	2	2	4c
1	1	38	12	1	555	2	0	2	1	4a
1	1	39	14	1	395	2	0	4	1	4a
1	1	40	43	2	1308	2	0	3	4	4b
1	1	41	14	4	1692	2	0	4	1	4d
1	1	42	74	2	1820	1	0	4	7	2b
1	1	43	13	4	1420	2	0	3	1	4d
1	1	44	42	1	925	2	0	2	4	4a
1	1	45	41	2	1868	2	0	1	4	4b
1	1	46	87	1	796	1	0	7	8	1a
1	1	47	17	4	1195	1	0	7	1	3d
1	1	48	96	3	635	1	0	6	9	1c
1	1	49	32	4	1132	2	0	2	3	4d
1	1	50	42	4	1532	2	0	2	4	4d
1	1	51	41	4	1068	2	0	1	4	4d
1	1	52	32	1	716	2	0	2	3	4a
1	1	53	82	4	2028	2	1	2	8	2d
1	1	54	13	4	1549	2	0	3	1	4d
1	1	55	23	3	2139	2	0	3	2	4c
1	1	56	38	4	1195	1	0	8	3	3d
1	1	57	41	1	971	2	0	1	4	4a
1	1	58	82	3	620	1	0	2	8	2c
1	1	59	21	2	1708	2	0	1	2	4b
1	1	60	44	4	1212	2	0	4	4	4d
1	1	61	13	4	1228	2	0	3	1	4d
1	1	62	84	4	1116	1	0	4	8	2d
1	1	63	81	4	956	2	1	1	8	2d
1	1	64	22	3	1308	2	0	2	2	4c
1	1	65	22	1	941	2	0	2	2	4a
1	1	66	86	4	1418	1	0	6	8	1d
1	1	67	13	4	1739	2	0	3	1	4d
1	1	68	22	2	764	2	0	2	2	4b
1	1	69	36	3	780	2	1	6	3	3c
1	1	70	17	2	588	1	0	7	1	3b
1	1	71	47	3	1756	1	0	7	4	3c
1	1	72	71	1	604	1	0	1	7	2a
1	1	73	99	1	476	1	0	9	9	1a
1	1	74	37	3	3900	1	0	7	3	3c
1	1	75	73	2	2347	1	0	3	7	2b
1	1	76	83	4	1132	1	0	3	8	2d
1	1	77	84	2	1820	1	0	4	8	2b
1	1	78	12	4	891	2	0	2	1	4d
1	1	79	36	1	891	1	0	6	3	3a
1	1	80	94	2	1516	1	0	4	9	2b
1	1	81	91	1	555	1	0	1	9	2a
1	1	82	41	1	939	2	0	1	4	4a
1	1	83	87	2	763	1	0	7	8	1b
1	1	84	88	4	923	1	0	8	8	1d
1	1	85	37	4	1293	1	0	7	3	3d
1	1	86	82	1	540	1	0	2	8	2a
1	1	87	61	3	652	1	0	1	6	2c
1	1	88	22	1	572	2	0	2	2	4a
1	1	89	26	2	812	1	0	6	2	3b
1	1	90	39	4	3564	1	0	9	3	3d
1	1	91	14	4	1082	2	0	4	1	4d
1	1	92	63	4	1115	1	0	3	6	2d
1	1	93	64	4	667	1	0	4	6	2d
1	1	94	41	3	2668	2	0	1	4	4c
1	1	95	63	1	620	1	0	3	6	2a
1	1	96	87	3	908	1	0	7	8	1c
1	1	97	97	1	444	1	0	7	9	1a
1	1	98	79	1	523	1	0	9	7	1a
1	1	99	96	2	540	1	0	6	9	1b
1	1	100	33	1	604	2	0	3	3	4a
1	1	101	12	3	1691	2	0	2	1	4c
1	1	102	24	3	1227	2	0	4	2	4c
1	1	103	23	1	492	2	0	3	2	4a
1	1	104	94	3	666	1	0	4	9	2c
1	1	105	29	4	2106	1	0	9	2	3d
1	1	106	21	3	2813	2	0	1	2	4c
1	1	107	72	3	636	1	0	2	7	2c
1	1	108	43	1	1067	2	0	3	4	4a
1	1	109	99	2	492	1	0	9	9	1b
1	1	110	24	1	523	2	0	4	2	4a
1	1	111	96	4	1163	1	0	6	9	1d
1	1	112	14	3	2171	2	0	4	1	4c
1	1	113	86	3	778	1	0	6	8	1c
1	1	114	34	4	956	1	1	4	3	4d
1	1	115	24	4	2076	2	0	4	2	4d
1	1	116	67	2	588	1	0	7	6	1b
1	1	117	69	1	493	1	0	9	6	1a
1	1	118	48	3	1388	1	0	8	4	3c
1	1	119	32	2	1595	1	1	2	3	4b
1	1	120	11	1	603	2	0	1	1	4a
1	1	121	32	4	4363	1	1	2	3	4d
1	1	122	14	1	1051	2	0	4	1	4a
1	1	123	44	1	700	2	0	4	4	4a
1	1	124	76	1	1084	1	0	6	7	1a
1	1	125	43	1	1244	2	0	3	4	4a
1	1	126	38	2	701	1	0	8	3	3b
1	1	127	24	2	3531	2	0	4	2	4b
1	1	128	81	1	619	1	0	1	8	2a
1	1	129	16	3	1499	1	0	6	1	3c
1	1	130	34	1	827	2	0	4	3	4a
1	1	131	46	1	556	2	1	6	4	3a
1	1	132	42	3	2124	2	0	2	4	4c
1	1	133	41	1	460	2	0	1	4	4a
1	1	134	44	3	1596	2	0	4	4	4c
1	1	135	31	4	2605	2	0	1	3	4d
1	1	136	12	1	699	2	0	2	1	4a
1	1	137	23	2	1723	2	0	3	2	4b
1	1	138	98	2	1147	1	0	8	9	1b
