subjID,trialNum,uniqueID,trialType,numInSequence,numCorrect,ITI,Total Trial Duration,Correct Sequence,Response Sequence,Accuracy
100,5,13,color,6,4,1.5,20.2520957,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle']",0.666666667
100,6,16,color,6,5,1.5,38.3130532,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Diamond']",0.833333333
100,7,1,color,5,5,1.5,20.994983,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']",1
100,8,19,color,7,7,1.5,21.9417983,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
100,9,23,color,7,3,1.5,22.8226726,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",0.428571429
100,10,24,color,7,3,1.5,21.6384933,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",0.428571429
100,11,6,color,5,3,1.5,20.5547234,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",0.6
100,12,15,color,6,6,1.5,16.5999374,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle']",1
100,13,4,color,5,3,1.5,18.0996045,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",0.6
100,14,5,color,5,5,1.5,14.1815507,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",1
100,15,2,color,5,5,1.5,14.078128,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
100,16,17,color,7,5,1.5,21.5135668,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']",0.714285714
100,17,7,color,5,4,1.5,20.1863067,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",0.8
100,18,9,color,6,4,1.5,19.6131551,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",0.666666667
100,19,12,color,6,4,1.5,21.7510754,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']",0.666666667
100,20,20,color,7,2,1.5,26.5125996,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",0.285714286
100,21,3,color,5,3,1.5,19.0552501,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.6
100,22,14,color,6,4,1.5,23.312514,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",0.666666667
100,23,10,color,6,4,1.5,27.8285257,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']",0.666666667
100,24,11,color,6,6,1.5,18.352343,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
101,1,9,color,6,6,1.5,22.5326412,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",1
101,2,22,color,7,5,1.5,22.3649609,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']",0.714285714
101,3,24,color,7,6,1.5,22.0332259,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']",0.857142857
101,4,2,color,5,1,1.5,16.2168242,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.2
101,5,11,color,6,4,1.5,17.928891,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",0.666666667
101,6,3,color,5,3,1.5,15.4819018,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",0.6
101,7,10,color,6,4,1.5,18.5252787,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",0.666666667
101,8,7,color,5,5,1.5,17.6551776,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
101,9,5,color,5,5,1.5,14.9097432,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle']",1
101,10,15,color,6,5,1.5,17.2954781,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",0.833333333
101,11,20,color,7,1,1.5,19.9252559,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Diamond']",0.142857143
101,12,12,color,6,4,1.5,17.6429385,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']",0.666666667
101,13,8,color,5,2,1.5,15.6097561,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']",0.4
101,14,13,color,6,5,1.5,21.1980129,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Pentagon']",0.833333333
101,15,14,color,6,4,1.5,21.5147614,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Diamond']",0.666666667
101,16,1,color,5,5,1.5,14.7907948,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",1
101,17,16,color,6,3,1.5,16.0540905,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']",0.5
101,18,6,color,5,2,1.5,15.0175461,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",0.4
101,19,19,color,7,1,1.5,22.3001377,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']",0.142857143
101,20,17,color,7,5,1.5,18.795863,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']",0.714285714
101,21,18,color,7,5,1.5,20.8875536,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",0.714285714
101,22,23,color,7,6,1.5,20.2526005,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']",0.857142857
101,23,4,color,5,5,1.5,14.9710911,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",1
101,24,21,color,7,3,1.5,19.936744,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.428571429
101,1,13,space,6,5,1.5,18.4949783,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle']",0.833333333
101,2,7,space,5,5,1.5,15.5544652,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",1
101,3,21,space,7,7,1.5,19.4520772,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
101,4,6,space,5,5,1.5,15.7508629,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']",1
101,5,8,space,5,5,1.5,16.0442152,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",1
101,6,17,space,7,7,1.5,19.0381939,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']",1
101,7,1,space,5,3,1.5,14.5928434,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",0.6
101,8,18,space,7,1,1.5,19.2835154,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",0.142857143
101,9,9,space,6,5,1.5,17.5342283,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",0.833333333
101,10,2,space,5,5,1.5,14.3625579,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",1
101,11,3,space,5,5,1.5,15.6471889,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']",1
101,12,24,space,7,5,1.5,20.0989442,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle']",0.714285714
101,13,12,space,6,4,1.5,17.893326,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",0.666666667
101,14,23,space,7,6,1.5,20.8207205,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle']",0.857142857
101,15,20,space,7,7,1.5,18.7387592,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",1
101,16,10,space,6,6,1.5,16.1339226,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']",1
101,17,15,space,6,2,1.5,18.0046073,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']",0.333333333
101,18,14,space,6,6,1.5,16.3636918,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",1
101,19,4,space,5,5,1.5,14.2540136,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
101,20,16,space,6,3,1.5,16.5910969,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",0.5
101,21,19,space,7,5,1.5,20.0553888,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Circle']",0.714285714
101,22,11,space,6,6,1.5,15.6235391,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",1
101,23,22,space,7,4,1.5,19.0819219,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",0.571428571
101,24,5,space,5,5,1.5,13.7947358,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']",1
102,1,20,space,7,7,1.5,23.8037408,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",1
102,2,14,space,6,6,1.5,20.205983,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']",1
102,3,13,space,6,3,1.5,20.0775792,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",0.5
102,4,23,space,7,2,1.5,23.964006,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']",0.285714286
102,5,21,space,7,6,1.5,22.4905976,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",0.857142857
102,6,4,space,5,5,1.5,16.8091775,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",1
102,7,10,space,6,6,1.5,21.3211944,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond']",1
102,8,18,space,7,6,1.5,29.4656238,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Pentagon', 'Circle']",0.857142857
102,9,3,space,5,5,1.5,16.6164864,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']",1
102,10,22,space,7,7,1.5,25.5214645,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle', 'Diamond']",1
102,11,2,space,5,5,1.5,15.393421,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
102,12,8,space,5,5,1.5,14.9352855,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
102,13,9,space,6,6,1.5,24.2266128,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon']",1
102,14,7,space,5,4,1.5,18.4112721,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']",0.8
102,15,6,space,5,3,1.5,18.0124009,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']",0.6
102,16,1,space,5,0,1.5,15.9421734,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",0
