2	1	168	62	4	940	1	0	2	6	2d
2	1	169	64	3	524	1	0	4	6	2c
2	1	170	37	3	923	1	0	7	3	3c
2	1	171	14	3	923	1	1	4	1	4c
2	1	172	42	3	1147	2	0	2	4	4c
2	1	173	87	3	651	1	0	7	8	1c
2	1	174	13	3	812	2	0	3	1	4c
2	1	175	42	2	636	2	0	2	4	4b
2	1	176	91	3	668	1	0	1	9	2c
2	1	177	28	4	1276	1	0	8	2	3d
2	1	178	27	1	844	1	0	7	2	3a
2	1	179	83	4	1133	1	0	3	8	2d
2	1	180	29	4	748	1	0	9	2	3d
2	1	181	26	2	1052	1	0	6	2	3b
2	1	182	87	2	843	1	0	7	8	1b
2	1	183	67	1	523	1	0	7	6	1a
2	1	184	33	1	475	2	0	3	3	4a
2	1	185	41	4	860	2	0	1	4	4d
2	1	186	12	1	652	2	0	2	1	4a
2	1	187	41	4	1276	2	0	1	4	4d
2	1	188	31	1	1212	2	0	1	3	4a
2	1	189	79	3	828	1	0	9	7	1c
2	1	190	78	3	524	1	0	8	7	1c
2	1	191	74	4	1180	1	0	4	7	2d
2	1	192	33	3	1117	2	0	3	3	4c
2	1	193	36	4	1195	1	0	6	3	3d
2	1	194	44	4	939	2	0	4	4	4d
2	1	195	12	2	811	2	0	2	1	4b
2	1	196	29	3	1131	1	0	9	2	3c
2	1	197	33	3	1420	2	0	3	3	4c
2	1	198	22	1	508	2	0	2	2	4a
2	1	199	11	3	1388	2	0	1	1	4c
2	1	200	76	4	1052	1	0	6	7	1d
2	1	201	86	4	748	1	0	6	8	1d
2	1	202	16	2	860	1	0	6	1	3b
2	1	203	39	1	555	1	0	9	3	3a
2	1	204	34	4	1244	2	0	4	3	4d
2	1	205	42	4	731	2	0	2	4	4d
2	1	206	41	3	699	2	0	1	4	4c
2	1	207	96	3	1020	1	0	6	9	1c
2	1	208	71	1	572	1	0	1	7	2a
2	1	209	69	1	492	1	0	9	6	1a
2	1	210	24	4	668	2	0	4	2	4d
2	1	211	11	1	540	2	0	1	1	4a
2	1	212	68	1	524	1	0	8	6	1a
2	1	213	21	4	860	2	0	1	2	4d
2	1	214	39	2	524	1	0	9	3	3b
2	1	215	18	3	652	1	0	8	1	3c
2	1	216	33	4	668	1	1	3	3	4d
2	1	217	78	4	619	1	0	8	7	1d
2	1	218	44	3	764	2	0	4	4	4c
2	1	219	23	4	715	2	0	3	2	4d
2	1	220	12	4	1035	2	0	2	1	4d
2	1	221	17	1	428	1	0	7	1	3a
2	1	222	34	1	636	1	1	4	3	4a
2	1	223	36	2	572	1	0	6	3	3b
2	1	224	21	2	844	2	0	1	2	4b
2	1	225	22	2	1180	2	0	2	2	4b
2	1	226	49	3	988	2	1	9	4	3c
2	1	227	44	4	764	2	0	4	4	4d
2	1	228	22	4	828	2	0	2	2	4d
2	1	229	43	3	827	2	0	3	4	4c
2	1	230	43	1	491	2	0	3	4	4a
2	1	231	14	4	811	2	0	4	1	4d
2	1	232	46	3	1212	1	0	6	4	3c
2	1	233	34	1	732	2	0	4	3	4a
2	1	234	31	4	972	2	0	1	3	4d
2	1	235	91	4	844	1	0	1	9	2d
2	1	236	44	1	636	2	0	4	4	4a
2	1	237	96	2	748	1	0	6	9	1b
2	1	238	44	3	892	2	0	4	4	4c
2	1	239	19	2	748	1	0	9	1	3b
2	1	240	24	3	700	2	0	4	2	4c
2	1	241	31	2	1163	2	0	1	3	4b
2	1	242	86	1	555	1	0	6	8	1a
2	1	243	44	3	1371	2	0	4	4	4c
2	1	244	94	1	444	1	0	4	9	2a
2	1	245	42	3	717	2	0	2	4	4c
2	1	246	49	4	1836	1	0	9	4	3d
2	1	247	89	3	940	1	0	9	8	1c
2	1	248	67	2	812	1	0	7	6	1b
2	1	249	13	2	1180	2	0	3	1	4b
2	1	250	32	2	1788	2	0	2	3	4b
2	1	251	87	1	507	1	0	7	8	1a
2	1	252	34	3	795	2	0	4	3	4c
2	1	253	96	4	699	1	0	6	9	1d
2	1	254	14	2	1355	2	0	4	1	4b
2	1	255	23	3	2317	2	0	3	2	4c
2	1	256	13	1	460	2	0	3	1	4a
2	1	257	21	3	636	2	0	1	2	4c
2	1	258	24	2	524	2	0	4	2	4b
2	1	259	73	4	940	1	0	3	7	2d
2	1	260	87	4	1004	1	0	7	8	1d
2	1	261	23	2	860	2	0	3	2	4b
2	1	262	31	4	1051	2	0	1	3	4d
2	1	263	11	1	491	2	0	1	1	4a
2	1	264	82	4	875	1	0	2	8	2d
2	1	265	84	2	1403	1	0	4	8	2b
2	1	266	11	4	1884	2	0	1	1	4d
2	1	267	21	1	540	2	0	1	2	4a
2	1	268	43	1	589	2	0	3	4	4a
2	1	269	86	2	748	1	0	6	8	1b
2	1	270	99	4	812	1	0	9	9	1d
2	1	271	71	3	524	1	0	1	7	2c
2	1	272	44	2	572	2	0	4	4	4b
2	1	273	12	4	939	2	0	2	1	4d
2	1	274	31	4	763	2	0	1	3	4d
2	1	275	32	2	603	2	0	2	3	4b
2	1	276	24	3	827	1	1	4	2	4c
2	1	277	69	3	396	1	0	9	6	1c
2	1	278	21	1	620	2	0	1	2	4a
2	1	279	41	4	684	2	0	1	4	4d
2	1	280	43	2	860	2	0	3	4	4b
2	1	281	41	1	428	2	0	1	4	4a
2	1	282	12	1	396	2	0	2	1	4a
2	1	283	16	4	925	2	1	6	1	3d
2	1	284	43	4	684	2	0	3	4	4d
2	1	285	14	4	636	2	0	4	1	4d
2	1	286	33	2	843	2	0	3	3	4b
2	1	287	67	4	1531	1	0	7	6	1d
2	1	288	14	4	795	2	0	4	1	4d
2	1	289	44	4	572	2	0	4	4	4d
2	1	290	11	2	924	2	0	1	1	4b
2	1	291	34	1	572	2	0	4	3	4a
2	1	292	12	3	444	2	0	2	1	4c
2	1	293	34	4	876	2	0	4	3	4d
2	1	294	12	2	1052	2	0	2	1	4b
2	1	295	12	3	1116	2	0	2	1	4c
2	1	296	42	1	1005	2	0	2	4	4a
2	1	297	82	3	571	1	0	2	8	2c
2	1	298	11	3	635	2	0	1	1	4c
2	1	299	21	4	747	2	0	1	2	4d
2	1	300	12	1	379	2	0	2	1	4a
2	1	301	68	3	491	1	0	8	6	1c
2	1	302	14	2	2139	2	0	4	1	4b
2	1	303	47	2	604	1	0	7	4	3b
2	1	304	69	4	748	1	0	9	6	1d
2	1	305	22	1	540	2	0	2	2	4a
2	1	306	84	1	588	1	0	4	8	2a
2	1	307	33	4	828	2	0	3	3	4d
2	1	308	18	1	588	2	1	8	1	3a
2	1	309	23	3	780	2	0	3	2	4c
2	1	310	61	2	1196	1	0	1	6	2b
2	1	311	72	3	587	1	0	2	7	2c
2	1	312	61	3	635	1	0	1	6	2c
2	1	313	24	2	1115	2	0	4	2	4b
2	1	314	12	3	892	2	0	2	1	4c
2	1	315	23	1	572	2	0	3	2	4a
2	1	316	92	1	540	1	0	2	9	2a
2	1	317	88	1	524	1	0	8	8	1a
2	1	318	19	1	652	2	1	9	1	3a
2	1	319	14	3	1132	2	0	4	1	4c
2	1	320	22	4	1212	2	0	2	2	4d
2	1	321	21	2	955	2	0	1	2	4b
2	1	322	11	4	907	2	0	1	1	4d
2	1	323	13	4	876	2	0	3	1	4d
2	1	324	74	3	699	1	0	4	7	2c
2	1	325	31	1	523	2	0	1	3	4a
2	1	326	23	4	876	2	0	3	2	4d
2	1	327	24	4	716	2	0	4	2	4d
2	1	328	97	3	620	1	0	7	9	1c
2	1	329	24	1	572	2	0	4	2	4a
2	1	330	32	1	412	2	0	2	3	4a
2	1	331	64	1	332	2	1	4	6	2a
2	1	332	98	4	1036	1	0	8	9	1d
2	1	333	78	2	620	1	0	8	7	1b
2	1	334	31	2	1707	2	0	1	3	4b
2	1	335	12	4	2507	2	0	2	1	4d
2	1	336	11	4	780	2	0	1	1	4d
2	1	337	31	3	1164	1	1	1	3	4c
2	1	338	43	3	1660	2	0	3	4	4c
2	1	339	73	2	1020	2	1	3	7	2b
2	1	340	27	4	972	1	0	7	2	3d
2	1	341	42	1	588	2	0	2	4	4a
2	1	342	46	4	1420	1	0	6	4	3d
2	1	343	17	3	891	1	0	7	1	3c
2	1	344	34	2	907	2	0	4	3	4b
2	1	345	62	3	571	1	0	2	6	2c
2	1	346	68	4	827	1	0	8	6	1d
2	1	347	32	3	877	2	0	2	3	4c
2	1	348	77	4	796	1	0	7	7	1d
2	1	349	41	1	492	2	0	1	4	4a
2	1	350	29	2	572	1	0	9	2	3b
2	1	351	82	1	940	1	0	2	8	2a
2	1	352	81	1	572	1	0	1	8	2a
2	1	353	48	4	764	1	0	8	4	3d
2	1	354	97	4	828	1	0	7	9	1d
2	1	355	77	1	428	1	0	7	7	1a
2	1	356	31	3	1035	2	0	1	3	4c
2	1	357	82	2	811	2	1	2	8	2b
2	1	358	14	4	699	2	0	4	1	4d
2	1	359	83	1	507	1	0	3	8	2a
2	1	360	48	1	556	1	0	8	4	3a
2	1	361	22	4	716	2	0	2	2	4d
2	1	362	44	1	589	1	1	4	4	4a
2	1	363	22	1	524	2	0	2	2	4a
2	1	364	99	3	492	1	0	9	9	1c
2	1	365	11	3	636	2	0	1	1	4c
2	1	366	88	2	796	1	0	8	8	1b
2	1	367	23	1	540	2	0	3	2	4a
2	1	368	89	1	476	1	0	9	8	1a
2	1	369	41	2	731	2	0	1	4	4b
2	1	370	28	1	507	1	0	8	2	3a
2	1	371	27	3	779	2	1	7	2	3c
2	1	372	26	1	715	1	0	6	2	3a
2	1	373	62	2	875	1	0	2	6	2b
2	1	374	33	4	1068	2	0	3	3	4d
2	1	375	34	2	1436	2	0	4	3	4b
2	1	376	43	4	1085	2	0	3	4	4d
2	1	377	94	3	668	1	0	4	9	2c
2	1	378	16	3	652	2	1	6	1	3c
2	1	379	63	4	748	1	0	3	6	2d
2	1	380	37	4	988	1	0	7	3	3d
2	1	381	72	2	763	1	0	2	7	2b
2	1	382	13	1	603	2	0	3	1	4a
2	1	383	34	4	1067	1	1	4	3	4d
2	1	384	11	2	795	2	0	1	1	4b
2	1	385	32	4	684	2	1	2	3	4d
2	1	386	26	3	1176	2	1	6	2	3c
2	1	387	31	1	555	2	0	1	3	4a
2	1	388	66	4	811	1	0	6	6	1d
2	1	389	12	1	476	2	0	2	1	4a
2	1	390	11	4	844	2	0	1	1	4d
2	1	391	89	2	508	1	0	9	8	1b
2	1	392	31	3	828	2	0	1	3	4c
2	1	393	14	3	700	2	0	4	1	4c
2	1	394	86	1	492	1	0	6	8	1a
2	1	395	41	1	588	2	0	1	4	4a
2	1	396	32	1	444	2	0	2	3	4a
2	1	397	21	4	732	2	0	1	2	4d
2	1	398	24	4	668	2	0	4	2	4d
2	1	399	37	3	699	1	0	7	3	3c
2	1	400	31	4	827	2	0	1	3	4d
2	1	401	23	1	476	2	0	3	2	4a
2	1	402	23	4	667	2	0	3	2	4d
2	1	403	18	3	780	2	1	8	1	3c
2	1	404	13	4	732	2	0	3	1	4d
2	1	405	46	4	892	1	0	6	4	3d
2	1	406	98	2	620	1	0	8	9	1b
2	1	407	72	2	588	2	1	2	7	2b
2	1	408	38	3	876	1	0	8	3	3c
2	1	409	89	4	700	1	0	9	8	1d
2	1	410	17	4	732	1	0	7	1	3d
2	1	411	34	1	539	2	0	4	3	4a
2	1	412	42	2	955	2	0	2	4	4b
2	1	413	26	2	1387	1	0	6	2	3b
2	1	414	23	3	1067	2	0	3	2	4c
2	1	415	87	4	781	1	0	7	8	1d
2	1	416	41	1	556	2	0	1	4	4a
2	1	417	33	2	988	2	0	3	3	4b
2	1	418	93	3	588	1	0	3	9	2c
2	1	419	82	3	652	1	0	2	8	2c
2	1	420	43	4	1228	2	0	3	4	4d
2	1	421	79	1	636	1	0	9	7	1a
2	1	422	84	1	588	1	0	4	8	2a
2	1	423	47	3	875	2	1	7	4	3c
2	1	424	68	4	683	1	0	8	6	1d
2	1	425	88	4	619	1	0	8	8	1d
2	1	426	22	3	1131	2	0	2	2	4c
2	1	427	66	2	668	1	0	6	6	1b
2	1	428	99	2	636	1	0	9	9	1b
2	1	429	97	2	669	1	0	7	9	1b
2	1	430	33	4	796	2	0	3	3	4d
2	1	431	73	3	604	1	0	3	7	2c
2	1	432	24	3	812	2	0	4	2	4c
2	1	433	36	3	732	2	1	6	3	3c
2	1	434	27	1	588	1	0	7	2	3a
2	1	435	79	4	572	1	0	9	7	1d
2	1	436	33	3	651	2	0	3	3	4c
2	1	437	16	2	811	1	0	6	1	3b
2	1	438	31	2	731	2	0	1	3	4b
2	1	439	22	2	779	2	0	2	2	4b
2	1	440	89	1	476	1	0	9	8	1a
2	1	441	29	3	636	2	1	9	2	3c
2	1	442	94	4	748	1	0	4	9	2d
2	1	443	41	4	396	2	0	1	4	4d
2	1	444	12	2	653	2	0	2	1	4b
2	1	445	37	1	476	1	0	7	3	3a
2	1	446	88	2	620	1	0	8	8	1b
2	1	447	34	3	732	2	0	4	3	4c
2	1	448	49	3	460	2	1	9	4	3c
2	1	449	44	4	731	1	1	4	4	4d
2	1	450	71	2	651	2	1	1	7	2b
2	1	451	61	4	1115	1	0	1	6	2d
2	1	452	76	4	779	1	0	6	7	1d
2	1	453	66	3	779	1	0	6	6	1c
2	1	454	18	2	508	1	0	8	1	3b
2	1	455	91	4	1100	1	0	1	9	2d
2	1	456	13	4	476	1	1	3	1	4d
2	1	457	22	2	716	2	0	2	2	4b
2	1	458	14	4	845	2	0	4	1	4d
2	1	459	12	3	924	2	0	2	1	4c
2	1	460	44	4	892	2	0	4	4	4d
2	1	461	32	4	684	2	0	2	3	4d
2	1	462	13	2	619	2	0	3	1	4b
2	1	463	79	2	555	1	0	9	7	1b
2	1	464	62	4	667	1	0	2	6	2d
2	1	465	31	3	939	2	0	1	3	4c
2	1	466	17	3	556	2	1	7	1	3c
2	1	467	43	1	524	2	0	3	4	4a
2	1	468	13	1	412	2	0	3	1	4a
2	1	469	92	4	780	1	0	2	9	2d
2	1	470	71	4	780	1	0	1	7	2d
2	1	471	81	3	572	1	0	1	8	2c
2	1	472	41	3	716	2	0	1	4	4c
2	1	473	41	4	749	2	0	1	4	4d
2	1	474	47	4	1099	2	1	7	4	3d
2	1	475	78	3	587	1	0	8	7	1c
2	1	476	68	2	491	1	0	8	6	1b
2	1	477	17	1	395	1	0	7	1	3a
2	1	478	46	2	379	1	0	6	4	3b
2	1	479	84	4	268	1	0	4	8	2d
2	1	480	62	1	396	1	0	2	6	2a
2	1	481	39	1	588	1	0	9	3	3a
2	1	482	32	3	780	2	0	2	3	4c
2	1	483	81	4	796	1	0	1	8	2d
2	1	484	69	2	444	1	0	9	6	1b
2	1	485	44	4	732	2	0	4	4	4d
2	1	486	97	1	444	1	0	7	9	1a
2	1	487	32	1	524	2	0	2	3	4a
2	1	488	46	1	636	2	1	6	4	3a
2	1	489	17	2	540	1	0	7	1	3b
2	1	490	14	4	715	2	0	4	1	4d
2	1	491	12	4	747	2	0	2	1	4d
2	1	492	21	3	923	2	0	1	2	4c
2	1	493	24	1	572	2	0	4	2	4a
2	1	494	12	4	636	2	0	2	1	4d
2	1	495	42	4	556	2	0	2	4	4d
2	1	496	42	4	556	2	0	2	4	4d
2	1	497	42	3	556	2	0	2	4	4c
2	1	498	42	4	732	2	0	2	4	4d
2	1	499	43	4	636	2	0	3	4	4d
2	1	500	16	1	428	1	0	6	1	3a
2	1	501	44	2	1052	2	0	4	4	4b
2	1	502	34	1	524	2	0	4	3	4a
2	1	503	24	4	651	2	0	4	2	4d
2	1	504	37	4	780	1	0	7	3	3d
2	1	505	61	1	619	1	0	1	6	2a
2	1	506	13	2	939	2	0	3	1	4b
2	1	507	22	3	764	2	0	2	2	4c
2	1	508	19	1	540	1	0	9	1	3a
2	1	509	71	3	668	1	0	1	7	2c
2	1	510	84	3	540	1	0	4	8	2c
2	1	511	43	2	732	2	0	3	4	4b
2	1	512	33	4	908	2	0	3	3	4d
2	1	513	92	3	796	1	0	2	9	2c
2	1	514	76	3	764	1	0	6	7	1c
2	1	515	63	3	1179	1	0	3	6	2c
2	1	516	91	3	491	1	0	1	9	2c
2	1	517	14	1	459	2	0	4	1	4a
2	1	518	69	1	443	1	0	9	6	1a
2	1	519	44	1	557	2	0	4	4	4a
2	1	520	73	1	588	1	0	3	7	2a
2	1	521	23	4	764	2	0	3	2	4d
2	1	522	64	1	636	1	0	4	6	2a
2	1	523	86	3	588	1	0	6	8	1c
2	1	524	12	1	540	2	0	2	1	4a
2	1	525	21	4	844	2	0	1	2	4d
2	1	526	61	2	796	1	0	1	6	2b
2	1	527	24	1	588	2	0	4	2	4a
2	1	528	49	2	428	1	0	9	4	3b
2	1	529	62	3	651	1	0	2	6	2c
2	1	530	14	3	587	2	0	4	1	4c
2	1	531	78	2	571	1	0	8	7	1b
2	1	532	49	4	1131	1	0	9	4	3d
2	1	533	36	2	908	1	0	6	3	3b
2	1	534	12	4	972	2	0	2	1	4d
2	1	535	48	1	604	1	0	8	4	3a
2	1	536	24	3	604	2	0	4	2	4c
2	1	537	34	1	764	2	0	4	3	4a
2	1	538	33	1	508	2	0	3	3	4a
2	1	539	74	4	780	2	1	4	7	2d
2	1	540	87	1	460	1	0	7	8	1a
2	1	541	96	4	732	1	0	6	9	1d
2	1	542	21	1	683	2	0	1	2	4a
2	1	543	13	1	379	2	0	3	1	4a
2	1	544	61	3	1339	1	0	1	6	2c
2	1	545	69	3	1883	1	0	9	6	1c
2	1	546	28	3	636	2	1	8	2	3c
2	1	547	38	1	429	1	0	8	3	3a
2	1	548	74	1	380	1	0	4	7	2a
2	1	549	42	1	412	1	1	2	4	4a
2	1	550	88	1	604	1	0	8	8	1a
2	1	551	39	4	1132	1	0	9	3	3d
2	1	552	34	3	892	2	0	4	3	4c
2	1	553	19	2	492	1	0	9	1	3b
2	1	554	14	2	1067	2	0	4	1	4b
2	1	555	12	3	715	2	0	2	1	4c
2	1	556	36	1	1195	1	0	6	3	3a
2	1	557	29	2	491	1	0	9	2	3b
2	1	558	76	2	492	1	0	6	7	1b
2	1	559	49	1	700	1	0	9	4	3a
2	1	560	64	4	1004	1	0	4	6	2d
2	1	561	22	4	909	2	0	2	2	4d
2	1	562	82	2	812	1	0	2	8	2b
2	1	563	12	3	924	2	0	2	1	4c
2	1	564	41	3	908	2	0	1	4	4c
2	1	565	91	2	636	2	1	1	9	2b
2	1	566	29	4	1051	1	0	9	2	3d
2	1	567	13	1	635	2	0	3	1	4a
2	1	568	11	4	939	2	0	1	1	4d
2	1	569	63	1	683	1	0	3	6	2a
2	1	570	94	3	652	1	0	4	9	2c
2	1	571	39	2	476	1	0	9	3	3b
2	1	572	42	4	812	2	0	2	4	4d
2	1	573	33	4	748	2	0	3	3	4d
2	1	574	43	1	524	2	0	3	4	4a
2	1	575	21	3	637	2	0	1	2	4c
2	1	576	11	3	604	2	0	1	1	4c
2	1	577	27	2	604	1	0	7	2	3b
2	1	578	34	2	1196	2	0	4	3	4b
2	1	579	21	2	891	2	0	1	2	4b
2	1	580	14	1	587	2	0	4	1	4a
2	1	581	89	3	1803	1	0	9	8	1c
2	1	582	24	3	572	2	0	4	2	4c
2	1	583	37	2	556	1	0	7	3	3b
2	1	584	48	2	524	1	0	8	4	3b
2	1	585	62	2	492	1	0	2	6	2b
2	1	586	43	3	1212	2	0	3	4	4c
2	1	587	83	4	1212	1	0	3	8	2d
2	1	588	36	4	925	1	0	6	3	3d
2	1	589	67	3	636	1	0	7	6	1c
2	1	590	11	3	1083	2	0	1	1	4c
2	1	591	31	2	2603	2	0	1	3	4b
2	1	592	13	4	1131	2	0	3	1	4d
2	1	593	14	3	1212	2	0	4	1	4c
2	1	594	23	1	796	1	1	3	2	4a
2	1	595	86	4	652	1	0	6	8	1d
2	1	596	16	4	716	2	1	6	1	3d
2	1	597	13	3	812	1	1	3	1	4c
2	1	598	23	3	892	2	0	3	2	4c
2	1	599	41	4	796	2	0	1	4	4d
2	1	600	29	1	844	1	0	9	2	3a
2	1	601	48	4	683	1	0	8	4	3d
2	1	602	18	1	459	1	0	8	1	3a
2	1	603	94	1	475	1	0	4	9	2a
