subjID,trialNum,uniqueID,trialType,numInSequence,numCorrect,ITI,Total Trial Duration,Correct Sequence,Response Sequence,Accuracy
105,7,13,space,6,6,1.5,16.1769772,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']",1
105,8,19,space,7,7,1.5,18.4657064,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",1
105,9,2,space,5,5,1.5,19.3221161,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']",1
105,10,5,space,5,5,1.5,16.975984,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",1
105,11,9,space,6,6,1.5,15.4883049,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",1
105,12,20,space,7,7,1.5,19.4170235,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']",1
105,13,16,space,6,6,1.5,17.0351463,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle']",1
105,14,11,space,6,6,1.5,16.6257069,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",1
105,15,1,space,5,5,1.5,15.949506,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']",1
105,16,4,space,5,1,1.5,17.4838478,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']",0.2
105,17,24,space,7,7,1.5,18.5430178,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Circle']",1
105,18,15,space,6,4,1.5,22.2824383,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.666666667
105,19,10,space,6,6,1.5,16.9675707,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond']",1
105,20,6,space,5,5,1.5,16.9221195,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']",1
105,21,22,space,7,7,1.5,21.500517,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
105,22,7,space,5,5,1.5,15.2137699,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']",1
105,23,3,space,5,5,1.5,14.9717453,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']",1
105,24,21,space,7,7,1.5,18.4705888,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']",1
106,1,22,space,7,2,1.5,27.6402204,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle', 'Circle']",0.285714286
106,2,24,space,7,5,1.5,27.1493984,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']",0.714285714
106,3,3,space,5,5,1.5,16.8134216,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']",1
106,4,21,space,7,5,1.5,22.7515038,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond']",0.714285714
106,5,16,space,6,6,1.5,19.810754,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
106,6,2,space,5,5,1.5,17.2216638,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",1
106,7,15,space,6,4,1.5,17.988761,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",0.666666667
106,8,7,space,5,5,1.5,16.7598628,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
106,9,20,space,7,4,1.5,23.9821486,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']",0.571428571
106,10,5,space,5,5,1.5,16.6835283,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']",1
106,11,18,space,7,7,1.5,21.1759732,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",1
106,12,23,space,7,4,1.5,19.780128,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",0.571428571
106,13,6,space,5,5,1.5,19.7323423,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']",1
106,14,13,space,6,6,1.5,15.6042101,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']",1
106,15,14,space,6,4,1.5,21.4191591,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",0.666666667
106,16,19,space,7,7,1.5,20.1303476,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",1
106,17,4,space,5,5,1.5,15.866321,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']",1
106,18,10,space,6,6,1.5,18.0039347,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']",1
106,19,11,space,6,5,1.5,19.9937752,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']",0.833333333
106,20,17,space,7,5,1.5,20.6405977,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']",0.714285714
106,21,8,space,5,5,1.5,14.98381,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
106,22,12,space,6,6,1.5,18.0409487,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",1
106,23,1,space,5,5,1.5,16.1246334,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']",1
106,24,9,space,6,6,1.5,22.172699,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",1
106,1,23,color,7,3,1.5,18.602312,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Circle']",0.428571429
106,2,2,color,5,5,1.5,14.811368,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
106,3,13,color,6,4,1.5,25.3482836,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",0.666666667
106,4,3,color,5,5,1.5,25.1173778,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']",1
106,5,10,color,6,1,1.5,23.5728444,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",0.166666667
106,6,18,color,7,5,1.5,28.2351719,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Diamond', 'Diamond']",0.714285714
106,7,24,color,7,7,1.5,25.3693635,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']",1
106,8,19,color,7,7,1.5,20.3011165,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Circle']",1
106,9,6,color,5,5,1.5,18.6293379,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']",1
106,10,15,color,6,4,1.5,21.0374759,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond']",0.666666667
106,11,20,color,7,4,1.5,21.5836158,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",0.571428571
106,12,11,color,6,6,1.5,20.3061937,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",1
106,13,5,color,5,5,1.5,17.0358816,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
106,14,1,color,5,5,1.5,14.818355,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",1
106,15,12,color,6,6,1.5,18.4906454,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",1
106,16,14,color,6,6,1.5,17.9627781,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",1
106,17,7,color,5,5,1.5,19.8117484,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",1
106,18,17,color,7,6,1.5,26.7583554,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",0.857142857
106,19,22,color,7,3,1.5,25.0598991,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",0.428571429
106,20,16,color,6,6,1.5,21.3334082,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",1
106,21,9,color,6,6,1.5,17.9699442,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
106,22,4,color,5,5,1.5,17.1254049,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']",1
106,23,21,color,7,4,1.5,21.3855667,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",0.571428571
106,24,8,color,5,5,1.5,18.1038799,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",1
107,1,9,color,6,6,1.5,17.7621206,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",1
107,2,23,color,7,7,1.5,19.1175246,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond']",1
107,3,24,color,7,6,1.5,19.7521754,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",0.857142857
107,4,7,color,5,5,1.5,15.5378304,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']",1
107,5,18,color,7,3,1.5,19.5076488,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Diamond']",0.428571429
107,6,5,color,5,5,1.5,15.6040114,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
107,7,17,color,7,6,1.5,18.390361,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Circle']",0.857142857
107,8,1,color,5,1,1.5,14.9675531,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",0.2
107,9,11,color,6,3,1.5,18.6410829,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",0.5
107,10,10,color,6,6,1.5,17.2617207,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
107,11,2,color,5,1,1.5,15.8571496,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",0.2
107,12,21,color,7,7,1.5,19.0046024,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']",1
107,13,12,color,6,6,1.5,16.2989285,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
107,14,6,color,5,5,1.5,14.0830474,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']",1
107,15,22,color,7,2,1.5,18.669804,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond', 'Circle']",0.285714286
107,16,15,color,6,6,1.5,16.6737879,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
107,17,13,color,6,6,1.5,16.9918605,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",1
107,18,20,color,7,3,1.5,19.5922799,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",0.428571429
107,19,8,color,5,5,1.5,14.9201391,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']",1
107,20,4,color,5,5,1.5,14.0064565,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
107,21,16,color,6,6,1.5,17.8560274,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",1
107,22,3,color,5,5,1.5,15.162904,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",1
107,23,14,color,6,3,1.5,18.5874068,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",0.5
107,24,19,color,7,2,1.5,19.5073526,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Circle', 'Pentagon']",0.285714286
107,1,3,space,5,5,1.5,14.5954162,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
107,2,19,space,7,7,1.5,18.5426789,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",1
107,3,22,space,7,4,1.5,21.5634675,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Pentagon']",0.571428571
107,4,17,space,7,3,1.5,18.8578186,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.428571429
107,5,12,space,6,1,1.5,18.18908,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",0.166666667
107,6,4,space,5,5,1.5,15.1204466,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']",1
107,7,13,space,6,6,1.5,16.4964385,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
107,8,15,space,6,6,1.5,16.8866087,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Pentagon']",1
107,9,24,space,7,7,1.5,18.0720334,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
107,10,1,space,5,2,1.5,14.9610252,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']",0.4
107,11,18,space,7,6,1.5,20.4269967,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",0.857142857
107,12,5,space,5,5,1.5,14.1489087,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",1
107,13,8,space,5,3,1.5,14.2018261,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.6
107,14,10,space,6,6,1.5,15.4340876,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
107,15,9,space,6,6,1.5,17.4845468,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']",1
107,16,14,space,6,6,1.5,16.8319768,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Pentagon']",1
107,17,16,space,6,6,1.5,15.8124175,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']",1
107,18,6,space,5,5,1.5,13.8960334,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",1
107,19,20,space,7,3,1.5,20.1069144,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.428571429
107,20,23,space,7,7,1.5,19.4733197,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",1
107,21,11,space,6,6,1.5,16.8753399,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Pentagon']",1
107,22,7,space,5,1,1.5,14.0708303,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle']",0.2
107,23,2,space,5,5,1.5,15.2769826,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
107,24,21,space,7,5,1.5,19.1437689,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",0.714285714
108,1,6,space,5,5,1.5,26.0597878,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
108,2,10,space,6,6,1.5,19.3239261,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']",1
108,3,18,space,7,7,1.5,20.011115,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Pentagon', 'Circle']",1
108,4,8,space,5,5,1.5,17.5392433,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']",1
108,5,21,space,7,7,1.5,20.918304,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",1
108,6,16,space,6,6,1.5,17.657224,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle']",1
108,7,24,space,7,6,1.5,24.3697118,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Diamond']",0.857142857
108,8,5,space,5,5,1.5,17.8092447,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle']",1
108,9,14,space,6,2,1.5,24.7878966,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']",0.333333333
108,10,9,space,6,6,1.5,23.9418061,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
108,11,11,space,6,6,1.5,21.4200601,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",1
108,12,12,space,6,6,1.5,18.4816565,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",1
