4	1	2	31	3	1000	2	0	1	3	4c
4	1	3	68	1	2649	1	0	8	6	1a
4	1	4	14	3	737	2	0	4	1	4c
4	1	5	23	1	775	2	0	3	2	4a
4	1	6	64	4	52581	1	0	4	6	2d
4	1	7	41	4	2410	2	0	1	4	4d
4	1	8	43	3	841	2	0	3	4	4c
4	1	9	41	4	1988	2	0	1	4	4d
4	1	10	24	4	1421	2	0	4	2	4d
4	1	11	36	4	1996	2	1	6	3	3d
4	1	12	12	1	742	2	0	2	1	4a
4	1	13	43	1	791	2	0	3	4	4a
4	1	14	22	2	2493	2	0	2	2	4b
4	1	15	22	1	551	2	0	2	2	4a
4	1	16	48	2	1748	1	0	8	4	3b
4	1	17	63	1	1003	1	0	3	6	2a
4	1	18	72	3	949	2	1	2	7	2c
4	1	19	32	2	2724	2	0	2	3	4b
4	1	20	79	3	1782	1	0	9	7	1c
4	1	21	23	2	1925	2	0	3	2	4b
4	1	22	38	2	1905	2	1	8	3	3b
4	1	23	43	4	2376	2	0	3	4	4d
4	1	24	17	1	714	1	0	7	1	3a
4	1	25	44	3	1752	2	0	4	4	4c
4	1	26	12	4	1309	2	0	2	1	4d
4	1	27	41	3	1353	2	0	1	4	4c
4	1	28	24	3	1309	2	0	4	2	4c
4	1	29	32	4	3311	2	0	2	3	4d
4	1	30	81	2	2347	1	0	1	8	2b
4	1	31	94	1	907	1	0	4	9	2a
4	1	32	44	1	2373	2	0	4	4	4a
4	1	33	16	3	3246	1	0	6	1	3c
4	1	34	88	4	2207	1	0	8	8	1d
4	1	35	42	3	2364	2	0	2	4	4c
4	1	36	48	4	3647	1	0	8	4	3d
4	1	37	41	4	2348	2	0	1	4	4d
4	1	38	72	2	3693	1	0	2	7	2b
4	1	39	22	2	2873	2	0	2	2	4b
4	1	40	24	1	1780	2	0	4	2	4a
4	1	41	18	4	1690	1	0	8	1	3d
4	1	42	92	4	2484	1	0	2	9	2d
4	1	43	23	4	2852	2	0	3	2	4d
4	1	44	13	4	2413	2	0	3	1	4d
4	1	45	44	2	1475	2	0	4	4	4b
4	1	46	91	2	2476	1	0	1	9	2b
4	1	47	99	3	2616	1	0	9	9	1c
4	1	48	78	1	755	1	0	8	7	1a
4	1	49	18	1	596	1	0	8	1	3a
4	1	50	11	2	2654	2	0	1	1	4b
4	1	51	69	3	722	1	0	9	6	1c
4	1	52	17	4	3221	1	0	7	1	3d
4	1	53	14	4	1560	2	0	4	1	4d
4	1	54	21	3	3730	2	0	1	2	4c
4	1	55	43	4	1950	2	0	3	4	4d
4	1	56	26	1	1519	1	0	6	2	3a
4	1	57	41	2	1785	2	0	1	4	4b
4	1	58	18	3	9047	1	0	8	1	3c
4	1	59	12	1	693	2	0	2	1	4a
4	1	60	84	2	5750	1	0	4	8	2b
4	1	61	84	1	571	1	0	4	8	2a
4	1	62	22	4	1301	2	0	2	2	4d
4	1	63	26	4	2931	1	0	6	2	3d
